,id,scheduled_ts,pickup_ts,dropoff_ts,requested_ts,special_assistance,organization_id,ride_type,status,estimated_miles,fare,discount,route_id
34414,886729,2022-06-30 18:00:00,2022-06-30 18:03:04,2022-06-30 18:56:06,2022-06-28 15:19:59,False,187,Ready By,Completed,37.4,15.53,3.11,167450
34400,859094,2022-06-30 19:00:00,2022-06-30 19:09:40,2022-06-30 19:56:52,2022-05-31 02:44:16,False,187,Ready By,Completed,37.1,19.41,3.49,167451
34377,886798,2022-07-01 03:00:00,2022-07-01 03:14:23,2022-07-01 03:50:31,2022-06-28 15:20:02,False,187,Ready By,Completed,37.1,15.53,3.11,167452
34369,863360,2022-06-29 10:00:00,2022-06-29 10:05:34,2022-06-29 10:48:34,2022-06-02 19:12:28,False,187,Ready By,Completed,37.7,15.53,3.11,167453
34361,886728,2022-06-29 18:00:00,2022-06-29 18:10:39,2022-06-29 19:00:56,2022-06-28 15:19:59,False,187,Ready By,Completed,37.4,15.53,3.11,167454
65916,863446,2022-06-29 19:00:00,2022-06-29 19:07:52,2022-06-29 20:03:52,2022-06-02 19:12:31,False,187,Ready By,Completed,37.1,15.53,3.11,167455
62251,886797,2022-06-30 03:00:00,2022-06-30 05:06:36,2022-06-30 05:06:43,2022-06-28 15:20:02,False,187,Ready By,Completed,37.1,15.53,3.11,167456
34393,863359,2022-06-28 10:00:00,2022-06-28 10:04:43,2022-06-28 10:44:20,2022-06-02 19:12:28,False,187,Ready By,Completed,37.7,15.53,3.11,167457
34350,883706,2022-06-28 18:00:00,2022-06-28 18:12:05,2022-06-28 19:00:16,2022-06-24 17:32:32,False,187,Ready By,Completed,37.4,15.53,3.11,167458
62237,863445,2022-06-28 19:00:00,2022-06-28 19:06:26,2022-06-28 19:59:40,2022-06-02 19:12:31,False,187,Ready By,Completed,37.1,15.53,3.11,167459
62228,883776,2022-06-29 03:00:00,2022-06-29 03:15:49,2022-06-29 04:03:21,2022-06-24 17:32:35,False,187,Ready By,Completed,37.1,15.53,3.11,167460
62220,863358,2022-06-27 10:00:00,2022-06-27 10:03:16,2022-06-27 10:51:31,2022-06-02 19:12:28,False,187,Ready By,Completed,37.7,15.53,3.11,167461
34331,883705,2022-06-27 18:00:00,2022-06-27 18:05:07,2022-06-27 18:57:39,2022-06-24 17:32:32,False,187,Ready By,Completed,37.4,15.53,3.11,167462
62213,863444,2022-06-27 19:00:00,2022-06-27 18:58:04,2022-06-27 20:00:25,2022-06-02 19:12:31,False,187,Ready By,Completed,37.1,15.53,3.11,167463
62194,883775,2022-06-28 03:00:00,2022-06-28 03:17:18,2022-06-28 04:01:41,2022-06-24 17:32:35,False,187,Ready By,Completed,37.1,15.53,3.11,167464
34324,859051,2022-07-01 10:00:00,2022-07-01 10:05:47,2022-07-01 10:46:43,2022-05-31 02:44:14,False,187,Ready By,Completed,37.7,19.41,3.49,167465
34317,893361,2022-07-01 18:00:00,2022-07-01 18:10:35,2022-07-01 18:56:18,2022-06-30 13:40:54,False,187,Ready By,Completed,37.5,15.53,3.11,167466
64901,859095,2022-07-01 19:00:00,2022-07-01 19:13:29,2022-07-01 20:00:11,2022-05-31 02:44:16,False,187,Ready By,Completed,37.1,19.41,3.49,167467
34296,893448,2022-07-02 03:00:00,2022-07-02 03:18:28,2022-07-02 03:59:01,2022-06-30 13:40:57,False,187,Ready By,Completed,37.1,15.53,3.11,167468
34295,878193,2022-06-22 11:20:00,2022-06-22 11:36:17,2022-06-22 11:44:31,2022-06-16 17:33:43,False,45,Ready By,Completed,1.6,0.0,0.0,167470
66925,878192,2022-06-21 20:45:00,2022-06-21 20:46:42,2022-06-21 20:56:06,2022-06-16 17:32:06,False,45,Ready By,Completed,1.5,0.0,0.0,167479
67051,878186,2022-06-20 11:20:00,2022-06-20 11:21:51,2022-06-20 11:35:35,2022-06-16 17:29:55,False,45,Ready By,Completed,1.6,0.0,0.0,167482
67050,878197,2022-06-24 11:20:00,2022-06-24 11:23:20,2022-06-24 11:35:05,2022-06-16 17:40:10,False,45,Ready By,Completed,1.6,0.0,0.0,167505
66456,878198,2022-06-24 20:45:00,2022-06-24 20:53:56,2022-06-24 20:58:16,2022-06-16 17:40:11,False,45,Ready By,Completed,1.5,0.0,0.0,167507
34294,878195,2022-06-23 11:20:00,2022-06-23 11:30:34,2022-06-23 11:37:25,2022-06-16 17:37:42,False,45,Ready By,Completed,1.6,0.0,0.0,167510
34283,867015,2022-06-20 16:10:00,2022-06-20 16:16:44,2022-06-20 17:36:04,2022-06-06 19:10:25,False,221,Ready By,Completed,28.4,20.0,3.0,167536
62189,783696,2022-06-20 18:00:00,2022-06-20 18:05:37,2022-06-20 18:48:40,2022-03-14 13:25:51,False,221,Ready By,Completed,15.6,10.09,2.02,167537
34279,862943,2022-06-20 19:26:00,2022-06-20 19:34:32,2022-06-20 20:52:24,2022-06-02 16:42:42,False,221,Ready By,Completed,28.8,16.5,2.97,167538
34267,788272,2022-06-21 02:30:00,2022-06-21 02:42:37,2022-06-21 03:06:19,2022-03-14 14:24:03,False,221,Ready By,Completed,13.3,7.76,1.55,167539
64892,783601,2022-06-20 09:00:00,2022-06-20 09:05:23,2022-06-20 09:40:08,2022-03-14 13:25:48,False,221,Ready By,Completed,15.6,10.09,2.02,167545
34256,862986,2022-06-21 00:50:00,2022-06-21 00:47:52,2022-06-21 01:35:09,2022-06-02 17:04:03,False,221,Ready By,Completed,25.2,20.0,3.0,167546
34250,867050,2022-06-21 02:30:00,2022-06-21 02:48:25,2022-06-21 03:42:04,2022-06-06 19:10:27,False,221,Ready By,Completed,29.0,20.0,3.0,167547
34239,783987,2022-06-24 09:00:00,2022-06-24 09:04:05,2022-06-24 09:43:03,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167551
34234,879915,2022-06-25 01:05:00,2022-06-25 01:09:14,2022-06-25 01:36:49,2022-06-20 20:09:48,False,221,Ready By,Completed,23.3,20.0,3.0,167557
62187,783986,2022-06-23 09:00:00,2022-06-23 09:02:34,2022-06-23 09:40:04,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167563
34219,863028,2022-06-23 10:30:00,2022-06-23 11:40:01,2022-06-23 12:40:37,2022-06-02 17:04:47,False,221,Ready By,Completed,26.8,20.0,3.0,167564
34198,879862,2022-06-23 20:00:00,2022-06-23 20:18:07,2022-06-23 21:12:30,2022-06-20 20:02:54,False,221,Ready By,Completed,24.0,20.0,3.0,167567
34185,862989,2022-06-24 00:50:00,2022-06-24 00:53:23,2022-06-24 01:39:46,2022-06-02 17:04:03,False,221,Ready By,Completed,25.2,20.0,3.0,167574
34179,783990,2022-06-29 09:00:00,2022-06-29 09:02:14,2022-06-29 09:38:23,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167576
34153,881129,2022-06-29 19:26:00,2022-06-29 19:40:45,2022-06-29 21:03:39,2022-06-22 14:46:08,False,221,Ready By,Completed,26.1,20.0,3.0,167581
34144,879918,2022-06-30 01:05:00,2022-06-30 01:09:13,2022-06-30 01:53:54,2022-06-20 20:09:48,False,221,Ready By,Completed,23.3,20.0,3.0,167585
34114,788274,2022-06-23 02:30:00,2022-06-23 02:38:53,2022-06-23 03:15:09,2022-03-14 14:24:03,False,221,Ready By,Completed,13.3,7.76,1.55,167590
34103,783985,2022-06-22 09:00:00,2022-06-22 09:02:44,2022-06-22 09:37:00,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167591
64888,784080,2022-06-22 18:00:00,2022-06-22 18:07:30,2022-06-22 18:49:02,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,167594
62178,862988,2022-06-23 00:50:00,2022-06-23 00:47:50,2022-06-23 01:45:32,2022-06-02 17:04:03,False,221,Ready By,Completed,25.2,20.0,3.0,167603
64883,783989,2022-06-28 09:00:00,2022-06-28 09:02:07,2022-06-28 09:37:09,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167604
62169,784084,2022-06-28 18:00:00,2022-06-28 18:08:35,2022-06-28 18:50:14,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,167608
34100,879917,2022-06-29 01:05:00,2022-06-29 01:12:30,2022-06-29 01:41:40,2022-06-20 20:09:48,False,221,Ready By,Completed,23.3,20.0,3.0,167613
34083,783984,2022-06-21 09:00:00,2022-06-21 09:00:33,2022-06-21 09:36:09,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167619
34066,863026,2022-06-21 10:30:00,2022-06-21 10:43:04,2022-06-21 11:44:38,2022-06-02 17:04:47,False,221,Ready By,Completed,26.8,20.0,3.0,167620
34058,862944,2022-06-21 19:26:00,2022-06-21 19:29:54,2022-06-21 20:52:38,2022-06-02 16:42:42,False,221,Ready By,Completed,28.8,16.5,2.97,167623
34040,881127,2022-06-27 19:26:00,2022-06-27 19:35:57,2022-06-27 21:01:16,2022-06-22 14:46:08,False,221,Ready By,Completed,26.1,20.0,3.0,167629
62157,862987,2022-06-22 00:50:00,2022-06-22 00:52:22,2022-06-22 01:38:30,2022-06-02 17:04:03,False,221,Ready By,Completed,25.2,20.0,3.0,167630
64879,783988,2022-06-27 09:00:00,2022-06-27 09:04:21,2022-06-27 09:37:20,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167638
34027,879916,2022-06-28 01:05:00,2022-06-28 01:08:50,2022-06-28 01:35:44,2022-06-20 20:09:48,False,221,Ready By,Completed,23.3,20.0,3.0,167639
34005,881126,2022-06-26 19:26:00,2022-06-26 19:44:14,2022-06-26 20:50:46,2022-06-22 14:46:08,False,221,Ready By,Completed,26.1,20.0,3.0,167643
33994,783992,2022-07-01 09:00:00,2022-07-01 09:01:15,2022-07-01 09:34:14,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167645
33985,879920,2022-07-02 01:05:00,2022-07-02 01:09:30,2022-07-02 01:36:03,2022-06-20 20:09:48,False,221,Ready By,Completed,23.3,20.0,3.0,167652
33973,783991,2022-06-30 09:00:00,2022-06-30 09:00:54,2022-06-30 09:34:58,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,167658
33957,881130,2022-06-30 19:26:00,2022-06-30 19:34:21,2022-06-30 20:56:52,2022-06-22 14:46:08,False,221,Ready By,Completed,26.1,20.0,3.0,167662
33934,879919,2022-07-01 01:05:00,2022-07-01 01:07:14,2022-07-01 01:36:17,2022-06-20 20:09:48,False,221,Ready By,Completed,23.3,20.0,3.0,167666
33917,862901,2022-06-20 07:00:00,2022-06-20 07:18:42,2022-06-20 08:46:10,2022-06-02 16:42:09,False,221,Ready By,Completed,28.3,16.5,2.97,167670
33884,787797,2022-06-20 17:08:00,2022-06-20 17:22:52,2022-06-20 17:53:44,2022-03-14 14:22:07,False,221,Ready By,Completed,13.3,7.76,1.55,167671
62154,788589,2022-06-21 05:45:00,2022-06-21 05:54:27,2022-06-21 07:11:42,2022-03-14 15:10:07,False,221,Ready By,Completed,19.3,10.09,2.02,167673
33839,880376,2022-06-21 06:00:00,2022-06-21 06:17:40,2022-06-21 07:23:13,2022-06-21 01:32:28,False,221,Ready By,Completed,23.3,20.0,3.0,167674
33791,880377,2022-06-22 06:00:00,2022-06-22 05:56:48,2022-06-22 06:58:48,2022-06-21 01:32:28,False,221,Ready By,Completed,23.3,20.0,3.0,167677
33779,788894,2022-06-22 05:45:00,2022-06-22 05:48:13,2022-06-22 06:13:09,2022-03-14 15:15:04,False,221,Ready By,Completed,13.5,7.76,1.55,167680
33762,788895,2022-06-23 05:45:00,2022-06-23 05:36:37,2022-06-23 06:01:24,2022-03-14 15:15:04,False,221,Ready By,Completed,13.5,7.76,1.55,167681
33728,879888,2022-06-23 06:00:00,2022-06-23 06:03:19,2022-06-23 07:17:27,2022-06-20 20:03:32,False,221,Ready By,Completed,24.0,20.0,3.0,167682
33716,788979,2022-06-23 18:00:00,2022-06-23 17:52:13,2022-06-23 18:23:49,2022-03-14 15:41:10,False,221,Ready By,Completed,13.5,7.76,1.55,167684
33681,879889,2022-06-24 06:00:00,2022-06-24 06:03:47,2022-06-24 07:45:37,2022-06-20 20:03:32,False,221,Ready By,Completed,24.0,20.0,3.0,167687
33623,881151,2022-06-27 06:00:00,2022-06-27 07:17:19,2022-06-27 08:31:04,2022-06-22 14:46:52,False,221,Ready By,Completed,28.3,20.0,3.0,167688
33584,787996,2022-07-01 17:08:00,2022-07-01 17:26:56,2022-07-01 17:57:18,2022-03-14 14:22:51,False,221,Ready By,Completed,13.3,7.76,1.55,167695
33547,881152,2022-06-28 06:00:00,2022-06-28 06:15:54,2022-06-28 07:49:55,2022-06-22 14:46:52,False,221,Ready By,Completed,28.3,20.0,3.0,167696
33506,788593,2022-06-28 05:45:00,2022-06-28 05:39:28,2022-06-28 06:18:35,2022-03-14 15:10:07,False,221,Ready By,Completed,19.3,10.09,2.02,167697
33498,881154,2022-06-30 06:00:00,2022-06-30 06:14:15,2022-06-30 07:16:51,2022-06-22 14:46:52,False,221,Ready By,Completed,28.3,20.0,3.0,167698
33407,881155,2022-07-01 06:00:00,2022-07-01 06:19:04,2022-07-01 07:20:26,2022-06-22 14:46:52,False,221,Ready By,Completed,28.3,20.0,3.0,167700
33365,862942,2022-06-19 19:26:00,2022-06-19 19:39:55,2022-06-19 20:48:15,2022-06-02 16:42:42,False,221,Ready By,Completed,28.8,16.5,2.97,167702
33352,783505,2022-06-17 19:00:00,2022-06-17 19:11:31,2022-06-17 19:53:08,2022-03-14 13:24:27,False,221,Ready By,Completed,15.3,7.76,1.55,167760
65909,878951,2022-06-20 18:30:00,2022-06-20 19:10:13,2022-06-20 20:09:06,2022-06-17 17:57:04,False,37,Ready By,Completed,1.6,14.0,0.0,167773
33270,788271,2022-06-18 04:30:00,2022-06-18 04:39:26,2022-06-18 05:16:31,2022-03-14 14:24:03,False,221,Ready By,Completed,13.3,7.76,1.55,167781
33221,867049,2022-06-18 04:30:00,2022-06-18 04:41:05,2022-06-18 05:42:55,2022-06-06 19:10:27,False,221,Ready By,Completed,29.0,20.0,3.0,167782
62142,701295,2022-06-20 12:00:00,2022-06-20 11:20:39,2022-06-20 12:01:48,2022-01-01 20:04:50,False,2,Arrive By,Completed,7.1,6.6,1.32,167829
64874,817011,2022-06-20 13:45:00,2022-06-20 13:07:43,2022-06-20 14:42:58,2022-04-08 19:57:00,False,2,Arrive By,Completed,6.5,8.25,1.49,167842
32981,702857,2022-06-20 13:45:00,2022-06-20 13:11:02,2022-06-20 13:43:19,2022-01-02 19:56:23,False,2,Arrive By,Completed,4.0,5.44,1.09,167844
65908,702424,2022-06-20 18:00:00,2022-06-20 18:01:20,2022-06-20 18:24:47,2022-01-02 19:45:03,False,2,Ready By,Completed,10.3,6.6,1.32,167846
65905,701166,2022-06-20 18:00:00,2022-06-20 18:21:27,2022-06-20 18:41:43,2022-01-01 20:04:48,False,2,Ready By,Completed,7.1,6.6,1.32,167848
32972,879798,2022-06-20 19:30:00,2022-06-20 19:31:41,2022-06-20 19:50:10,2022-06-20 19:18:15,False,2,Ready By,Completed,4.9,14.0,0.0,167849
62136,758911,2022-06-20 19:30:00,2022-06-20 19:52:50,2022-06-20 20:27:34,2022-02-08 14:44:44,False,2,Ready By,Completed,4.3,9.69,1.26,167851
32776,810255,2022-06-18 13:30:00,2022-06-18 13:48:48,2022-06-18 14:30:35,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,167896
62135,879213,2022-06-20 15:00:00,2022-06-20 14:59:02,2022-06-20 15:13:10,2022-06-19 15:29:49,False,45,Ready By,Completed,2.3,0.0,0.0,167961
67049,879196,2022-06-20 14:30:00,2022-06-20 14:23:46,2022-06-20 14:34:55,2022-06-19 04:45:07,False,37,Ready By,Completed,2.9,14.0,0.0,167965
32748,705207,2022-06-20 12:00:00,2022-06-20 11:41:09,2022-06-20 12:17:48,2022-01-02 20:30:04,False,2,Arrive By,Completed,11.1,9.71,1.75,167991
65903,815673,2022-06-21 12:00:00,2022-06-21 11:32:40,2022-06-21 12:07:14,2022-04-06 17:57:10,False,2,Arrive By,Completed,11.4,11.76,1.76,168086
66924,824342,2022-06-21 12:00:00,2022-06-21 11:24:58,2022-06-21 12:07:27,2022-04-22 16:46:54,True,2,Arrive By,Completed,13.1,13.84,1.8,168087
62133,820582,2022-06-21 12:00:00,2022-06-21 10:53:28,2022-06-21 12:08:13,2022-04-15 18:23:26,False,2,Arrive By,Completed,10.0,10.0,1.5,168088
64867,817012,2022-06-21 13:45:00,2022-06-21 12:52:32,2022-06-21 13:37:21,2022-04-08 19:57:00,False,2,Arrive By,Completed,6.5,8.25,1.49,168091
64865,827933,2022-06-21 13:45:00,2022-06-21 12:52:53,2022-06-21 13:59:29,2022-04-27 16:30:30,True,2,Arrive By,Completed,7.0,13.44,1.34,168092
32731,880451,2022-06-21 13:45:00,2022-06-21 12:36:38,2022-06-21 14:01:41,2022-06-21 10:05:51,False,2,Arrive By,Completed,6.9,17.0,0.0,168094
32730,815697,2022-06-21 18:00:00,2022-06-21 18:13:51,2022-06-21 18:44:12,2022-04-06 17:57:12,False,2,Ready By,Completed,11.4,11.76,1.76,168095
64862,839258,2022-06-21 18:00:00,2022-06-21 18:13:43,2022-06-21 18:14:14,2022-05-10 16:51:29,False,2,Ready By,Completed,0.4,8.23,1.23,168096
32728,820603,2022-06-21 18:00:00,2022-06-21 18:07:25,2022-06-21 19:03:56,2022-04-15 18:23:27,False,2,Ready By,Completed,10.0,10.0,1.5,168097
32721,815479,2022-06-21 19:30:00,2022-06-21 20:02:11,2022-06-21 20:51:35,2022-04-06 15:15:59,False,2,Ready By,Completed,2.6,8.23,1.23,168099
66756,827942,2022-06-21 19:30:00,2022-06-21 19:53:23,2022-06-21 20:24:46,2022-04-27 16:30:35,True,2,Ready By,Completed,7.0,13.44,1.34,168101
65902,817059,2022-06-21 19:30:00,2022-06-21 19:39:24,2022-06-21 20:24:42,2022-04-08 19:57:03,False,2,Ready By,Completed,6.5,8.25,1.49,168102
32719,880024,2022-06-22 16:50:00,2022-06-22 16:59:44,2022-06-22 17:39:06,2022-06-20 21:13:19,False,221,Ready By,Completed,24.0,20.0,3.0,168141
32653,867016,2022-06-21 16:10:00,2022-06-21 16:15:19,2022-06-21 17:38:44,2022-06-06 19:10:25,False,221,Ready By,Completed,28.4,20.0,3.0,168143
32632,880052,2022-06-23 02:30:00,2022-06-23 03:53:44,2022-06-23 03:53:48,2022-06-20 21:13:21,False,221,Ready By,Completed,23.3,20.0,3.0,168144
32542,788179,2022-06-22 17:20:00,2022-06-22 17:32:03,2022-06-22 17:59:18,2022-03-14 14:24:01,False,221,Ready By,Completed,13.3,7.76,1.55,168148
32478,880280,2022-06-24 16:50:00,2022-06-24 17:02:41,2022-06-24 17:42:03,2022-06-20 21:26:16,False,221,Ready By,Completed,24.0,20.0,3.0,168157
32450,880025,2022-06-23 16:50:00,2022-06-23 16:58:48,2022-06-23 17:35:10,2022-06-20 21:13:19,False,221,Ready By,Completed,24.0,20.0,3.0,168163
32374,787991,2022-06-24 17:20:00,2022-06-24 17:37:49,2022-06-24 18:09:18,2022-03-14 14:22:51,False,221,Ready By,Completed,13.3,7.76,1.55,168165
32280,788180,2022-06-23 17:20:00,2022-06-23 17:22:59,2022-06-23 17:57:15,2022-03-14 14:24:01,False,221,Ready By,Completed,13.3,7.76,1.55,168166
65716,796320,2022-06-22 12:00:00,2022-06-22 11:22:16,2022-06-22 12:03:43,2022-03-18 13:12:27,True,2,Arrive By,Completed,5.9,8.25,1.49,168240
60863,874005,2022-06-22 13:45:00,2022-06-22 12:23:19,2022-06-22 13:58:16,2022-06-10 12:55:06,False,2,Arrive By,Completed,16.0,17.99,2.34,168242
60861,700630,2022-06-22 13:45:00,2022-06-22 12:37:51,2022-06-22 13:30:14,2022-01-01 20:01:23,False,2,Arrive By,Completed,10.1,6.6,1.32,168243
9316,705771,2022-06-22 13:45:00,2022-06-22 12:59:28,2022-06-22 13:53:30,2022-01-03 17:17:45,False,2,Arrive By,Completed,5.9,8.25,1.49,168244
65712,778087,2022-06-22 13:45:00,2022-06-22 13:43:19,2022-06-22 14:02:54,2022-03-06 15:50:13,False,2,Arrive By,Completed,6.4,11.76,1.53,168245
64414,796364,2022-06-22 18:00:00,2022-06-22 18:15:39,2022-06-22 18:35:37,2022-03-18 13:12:29,True,2,Ready By,Completed,5.9,8.25,1.49,168253
64412,878935,2022-06-22 18:00:00,2022-06-22 18:03:38,2022-06-22 18:36:31,2022-06-17 17:27:43,False,2,Ready By,Completed,3.2,9.69,1.26,168255
9312,700550,2022-06-22 18:00:00,2022-06-22 18:15:22,2022-06-22 18:38:32,2022-01-01 19:59:07,False,2,Ready By,Completed,6.9,6.6,1.32,168256
64407,874016,2022-06-22 19:30:00,2022-06-22 19:32:23,2022-06-22 20:34:03,2022-06-10 12:55:07,False,2,Ready By,Completed,15.6,17.99,2.34,168259
9307,778104,2022-06-22 19:30:00,2022-06-22 19:16:11,2022-06-22 19:44:15,2022-03-06 15:50:15,False,2,Ready By,Completed,6.4,11.76,1.53,168261
65707,705822,2022-06-22 19:30:00,2022-06-22 19:40:01,2022-06-22 20:29:43,2022-01-03 17:17:47,False,2,Ready By,Completed,5.9,8.25,1.49,168264
60859,700707,2022-06-22 19:30:00,2022-06-22 19:22:56,2022-06-22 20:07:16,2022-01-01 20:01:25,False,2,Ready By,Completed,10.1,6.6,1.32,168265
9289,788178,2022-06-21 17:08:00,2022-06-21 17:21:04,2022-06-21 18:04:02,2022-03-14 14:24:01,False,221,Ready By,Completed,13.3,7.76,1.55,168291
9245,788273,2022-06-22 03:30:00,2022-06-22 03:47:02,2022-06-22 04:13:09,2022-03-14 14:24:03,False,221,Ready By,Completed,13.3,7.76,1.55,168293
9185,863027,2022-06-22 11:30:00,2022-06-22 11:36:16,2022-06-22 12:24:07,2022-06-02 17:04:47,False,221,Ready By,Completed,26.8,20.0,3.0,168296
9107,867051,2022-06-22 03:30:00,2022-06-22 03:52:34,2022-06-22 04:54:40,2022-06-06 19:10:27,False,221,Ready By,Completed,29.0,20.0,3.0,168297
64415,848761,2022-06-27 21:30:00,2022-06-27 22:01:00,2022-06-27 22:08:11,2022-05-23 13:56:41,False,37,Ready By,Completed,0.7,11.07,1.11,168308
65706,848754,2022-06-29 20:10:00,2022-06-29 20:09:31,2022-06-29 20:17:28,2022-05-23 13:56:39,False,37,Ready By,Completed,0.7,11.07,1.11,168322
64405,879574,2022-06-22 15:30:00,2022-06-22 15:34:42,2022-06-22 15:55:07,2022-06-20 15:59:40,False,1,Ready By,Completed,7.6,17.0,0.0,168374
67015,879575,2022-06-22 20:30:00,2022-06-22 20:35:21,2022-06-22 21:03:00,2022-06-20 15:59:45,False,1,Ready By,Completed,7.6,17.0,0.0,168375
67014,879006,2022-06-22 15:30:00,2022-06-22 15:30:32,2022-06-22 15:45:09,2022-06-17 18:16:18,True,37,Ready By,Completed,5.2,14.0,0.0,168376
60852,880614,2022-06-22 14:45:00,2022-06-22 14:41:20,2022-06-22 15:26:02,2022-06-21 15:39:12,False,45,Ready By,Completed,3.4,0.0,0.0,168391
60843,880718,2022-06-22 18:15:00,2022-06-22 18:17:31,2022-06-22 18:34:23,2022-06-21 19:25:34,False,45,Ready By,Completed,2.9,0.0,0.0,168396
9057,880349,2022-06-22 20:00:00,2022-06-23 03:53:14,2022-06-23 03:53:32,2022-06-21 01:31:55,False,221,Ready By,Completed,24.0,20.0,3.0,168400
64404,874007,2022-06-29 13:45:00,2022-06-29 12:20:26,2022-06-29 13:49:11,2022-06-10 12:55:06,False,2,Arrive By,Completed,16.0,17.99,2.34,168494
65704,700633,2022-06-29 13:45:00,2022-06-29 12:40:50,2022-06-29 13:23:35,2022-01-01 20:01:23,False,2,Arrive By,Completed,10.1,6.6,1.32,168495
9006,815674,2022-06-23 12:00:00,2022-06-23 11:29:19,2022-06-23 12:08:15,2022-04-06 17:57:10,False,2,Arrive By,Completed,11.4,11.76,1.76,168497
64399,824343,2022-06-23 12:00:00,2022-06-23 11:03:03,2022-06-23 12:08:13,2022-04-22 16:46:54,True,2,Arrive By,Completed,13.1,13.84,1.8,168498
65701,701615,2022-06-23 12:00:00,2022-06-23 11:30:43,2022-06-23 12:11:36,2022-01-02 16:55:39,True,2,Arrive By,Completed,6.7,6.6,1.32,168499
66685,820583,2022-06-23 12:00:00,2022-06-23 10:57:42,2022-06-23 12:08:28,2022-04-15 18:23:26,False,2,Arrive By,Completed,10.0,10.0,1.5,168500
66328,704407,2022-06-24 12:00:00,2022-06-24 10:53:33,2022-06-24 12:05:50,2022-01-02 20:16:36,True,2,Arrive By,Completed,15.6,10.09,2.02,168502
60842,701041,2022-06-24 12:00:00,2022-06-24 11:20:47,2022-06-24 11:59:03,2022-01-01 20:04:45,False,2,Arrive By,Completed,7.1,6.6,1.32,168504
65699,815457,2022-06-23 13:45:00,2022-06-23 12:53:14,2022-06-23 13:22:31,2022-04-06 15:15:57,False,2,Arrive By,Completed,2.6,8.23,1.23,168508
60837,775150,2022-06-23 13:45:00,2022-06-23 13:15:09,2022-06-23 14:01:20,2022-03-01 18:28:12,False,2,Arrive By,Completed,6.4,10.0,1.5,168509
65696,801826,2022-06-23 13:45:00,2022-06-23 12:43:52,2022-06-23 13:31:18,2022-03-28 12:14:00,False,2,Arrive By,Completed,2.8,8.23,1.23,168514
64398,879216,2022-06-23 15:00:00,2022-06-23 15:05:38,2022-06-23 15:13:55,2022-06-19 15:29:49,False,45,Ready By,Completed,2.3,0.0,0.0,168542
9000,874006,2022-06-24 13:45:00,2022-06-24 12:20:02,2022-06-24 13:48:27,2022-06-10 12:55:06,False,2,Arrive By,Completed,16.0,17.99,2.34,168552
66326,768849,2022-06-24 13:45:00,2022-06-24 13:03:06,2022-06-24 13:37:11,2022-02-21 14:49:27,True,2,Arrive By,Completed,7.0,8.25,1.49,168553
65693,704484,2022-06-24 18:00:00,2022-06-24 18:04:17,2022-06-24 18:57:45,2022-01-02 20:16:39,True,2,Ready By,Completed,15.6,10.09,2.02,168558
60836,874017,2022-06-24 19:30:00,2022-06-24 20:02:14,2022-06-24 20:59:16,2022-06-10 12:55:07,False,2,Ready By,Completed,15.6,17.99,2.34,168559
65717,768904,2022-06-24 19:30:00,2022-06-24 19:05:36,2022-06-24 19:38:23,2022-02-21 14:49:28,True,2,Ready By,Completed,7.0,8.25,1.49,168560
60830,702193,2022-06-24 19:30:00,2022-06-24 19:16:30,2022-06-24 19:37:22,2022-01-02 19:42:28,False,2,Ready By,Completed,0.5,5.44,1.09,168561
